deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2025-03-08,16,2025-03-08T14:00:00Z,2025-03-08T15:00:00Z,44.5,44.5,43.88,50.0,29.37,69.21,89.9,45.2,44.7
2025-03-08,17,2025-03-08T15:00:00Z,2025-03-08T16:00:00Z,118.73,118.73,114.61,109.0,98.26,139.82,203.5,61.0,142.5
2025-03-08,18,2025-03-08T16:00:00Z,2025-03-08T17:00:00Z,133.56,133.56,129.72,149.0,104.8,160.14,158.8,60.0,98.8
2025-03-08,19,2025-03-08T17:00:00Z,2025-03-08T18:00:00Z,149.51,149.51,147.92,128.0,128.0,182.19,172.8,68.5,104.3
2025-03-08,20,2025-03-08T18:00:00Z,2025-03-08T19:00:00Z,106.81,106.81,99.58,79.96,78.23,133.28,124.4,38.4,86.0
2025-03-08,21,2025-03-08T19:00:00Z,2025-03-08T20:00:00Z,99.09,99.09,95.21,72.2,72.2,120.36,143.1,36.3,106.8
2025-03-08,22,2025-03-08T20:00:00Z,2025-03-08T21:00:00Z,81.9,81.9,79.39,52.5,52.5,103.28,73.1,25.1,48.0
2025-03-08,23,2025-03-08T21:00:00Z,2025-03-08T22:00:00Z,92.94,92.94,85.95,54.58,54.58,115.86,117.9,17.0,100.9
2025-03-08,24,2025-03-08T22:00:00Z,2025-03-08T23:00:00Z,79.46,79.46,79.28,58.7,56.0,112.18,41.4,16.7,24.7
2025-03-09,1,2025-03-08T23:00:00Z,2025-03-09T00:00:00Z,96.68,96.68,90.74,68.92,68.92,118.29,49.6,19.0,30.6
2025-03-09,2,2025-03-09T00:00:00Z,2025-03-09T01:00:00Z,78.69,78.69,78.66,72.22,67.92,99.87,73.9,19.0,54.9
2025-03-09,3,2025-03-09T01:00:00Z,2025-03-09T02:00:00Z,79.25,79.25,78.92,68.0,68.0,100.32,73.4,19.0,54.4
2025-03-09,4,2025-03-09T02:00:00Z,2025-03-09T03:00:00Z,83.65,83.65,84.41,79.19,77.0,101.12,74.5,21.0,53.5
2025-03-09,5,2025-03-09T03:00:00Z,2025-03-09T04:00:00Z,87.09,87.09,86.03,81.1,80.47,104.67,80.7,19.2,61.5
2025-03-09,6,2025-03-09T04:00:00Z,2025-03-09T05:00:00Z,89.77,89.77,90.43,91.18,82.1,110.0,146.8,24.3,122.5
2025-03-09,7,2025-03-09T05:00:00Z,2025-03-09T06:00:00Z,84.75,84.75,85.46,50.0,50.0,104.93,100.5,19.5,81.0
2025-03-09,8,2025-03-09T06:00:00Z,2025-03-09T07:00:00Z,82.34,82.34,83.04,76.08,72.01,106.19,109.6,24.5,85.1
2025-03-09,9,2025-03-09T07:00:00Z,2025-03-09T08:00:00Z,45.46,45.46,44.14,31.09,24.08,77.21,41.9,33.5,8.4
2025-03-09,10,2025-03-09T08:00:00Z,2025-03-09T09:00:00Z,19.54,19.54,16.73,16.75,5.81,38.11,43.8,27.8,16.0
2025-03-09,11,2025-03-09T09:00:00Z,2025-03-09T10:00:00Z,22.4,22.4,23.88,62.84,1.0,62.84,59.5,25.8,33.7
2025-03-09,12,2025-03-09T10:00:00Z,2025-03-09T11:00:00Z,14.44,14.44,18.52,10.0,-5.39,42.51,92.1,67.6,24.5
2025-03-09,13,2025-03-09T11:00:00Z,2025-03-09T12:00:00Z,3.47,3.47,3.25,5.0,-8.2,25.0,254.5,194.4,60.1
2025-03-09,14,2025-03-09T12:00:00Z,2025-03-09T13:00:00Z,-13.51,-13.51,-13.66,-17.78,-21.98,0.0,194.4,152.7,41.7
2025-03-09,15,2025-03-09T13:00:00Z,2025-03-09T14:00:00Z,-5.04,-5.04,-5.45,-0.01,-13.1,4.28,163.1,140.7,22.4
2025-03-09,16,2025-03-09T14:00:00Z,2025-03-09T15:00:00Z,21.23,21.23,24.26,40.4,14.66,41.78,203.5,172.8,30.7
2025-03-09,17,2025-03-09T15:00:00Z,2025-03-09T16:00:00Z,90.7,90.7,90.28,92.0,84.38,102.11,117.1,102.1,15.0
2025-03-09,18,2025-03-09T16:00:00Z,2025-03-09T17:00:00Z,120.81,120.81,121.09,122.86,109.99,138.21,193.1,132.9,60.2
2025-03-09,19,2025-03-09T17:00:00Z,2025-03-09T18:00:00Z,134.32,134.32,132.74,110.0,110.0,143.29,80.6,36.3,44.3
2025-03-09,20,2025-03-09T18:00:00Z,2025-03-09T19:00:00Z,134.27,134.27,132.39,140.91,113.0,143.5,87.8,38.2,49.6
2025-03-09,21,2025-03-09T19:00:00Z,2025-03-09T20:00:00Z,125.7,125.7,122.67,162.49,97.5,162.49,122.5,44.0,78.5
2025-03-09,22,2025-03-09T20:00:00Z,2025-03-09T21:00:00Z,123.34,123.34,123.12,130.0,115.4,130.0,46.6,32.2,14.4
2025-03-09,23,2025-03-09T21:00:00Z,2025-03-09T22:00:00Z,109.75,109.75,110.22,79.0,79.0,123.19,33.1,18.0,15.1
2025-03-09,24,2025-03-09T22:00:00Z,2025-03-09T23:00:00Z,97.75,97.75,91.33,72.5,62.09,117.28,33.8,21.7,12.1
2025-03-10,1,2025-03-09T23:00:00Z,2025-03-10T00:00:00Z,94.21,94.21,94.35,98.0,80.0,98.0,24.8,7.0,17.8
2025-03-10,2,2025-03-10T00:00:00Z,2025-03-10T01:00:00Z,93.5,93.5,93.43,96.05,86.0,96.05,23.3,7.0,16.3
2025-03-10,3,2025-03-10T01:00:00Z,2025-03-10T02:00:00Z,96.85,96.85,96.12,97.4,94.22,98.0,34.4,7.0,27.4
2025-03-10,4,2025-03-10T02:00:00Z,2025-03-10T03:00:00Z,95.85,95.85,95.64,95.2,92.0,98.0,50.2,7.0,43.2
2025-03-10,5,2025-03-10T03:00:00Z,2025-03-10T04:00:00Z,94.91,94.91,93.53,99.11,91.3,105.32,46.0,7.1,38.9
2025-03-10,6,2025-03-10T04:00:00Z,2025-03-10T05:00:00Z,106.28,106.28,106.41,114.45,102.0,118.92,56.8,7.6,49.2
2025-03-10,7,2025-03-10T05:00:00Z,2025-03-10T06:00:00Z,147.58,147.58,147.4,151.04,140.71,154.51,49.3,5.1,44.2
2025-03-10,8,2025-03-10T06:00:00Z,2025-03-10T07:00:00Z,156.84,156.84,158.12,161.3,151.91,171.9,105.0,16.0,89.0
2025-03-10,9,2025-03-10T07:00:00Z,2025-03-10T08:00:00Z,111.71,111.71,108.13,100.0,100.0,137.19,83.8,13.9,69.9
2025-03-10,10,2025-03-10T08:00:00Z,2025-03-10T09:00:00Z,72.44,72.44,69.24,83.96,55.01,108.22,125.2,39.7,85.5
2025-03-10,11,2025-03-10T09:00:00Z,2025-03-10T10:00:00Z,47.32,47.32,46.39,39.31,32.14,81.23,181.1,66.6,114.5
2025-03-10,12,2025-03-10T10:00:00Z,2025-03-10T11:00:00Z,41.02,41.02,34.74,23.0,4.18,80.22,181.8,77.7,104.1
2025-03-10,13,2025-03-10T11:00:00Z,2025-03-10T12:00:00Z,49.25,49.25,47.55,55.1,24.8,86.29,295.1,151.4,143.7
2025-03-10,14,2025-03-10T12:00:00Z,2025-03-10T13:00:00Z,58.0,58.0,64.32,80.0,40.79,100.0,296.0,137.9,158.1
2025-03-10,15,2025-03-10T13:00:00Z,2025-03-10T14:00:00Z,86.92,86.92,86.21,100.0,75.73,108.92,277.7,139.2,138.5
2025-03-10,16,2025-03-10T14:00:00Z,2025-03-10T15:00:00Z,100.0,100.0,99.98,104.0,93.7,108.28,234.7,120.8,113.9
2025-03-10,17,2025-03-10T15:00:00Z,2025-03-10T16:00:00Z,129.39,129.39,128.84,125.25,124.61,139.11,140.0,98.0,42.0
2025-03-10,18,2025-03-10T16:00:00Z,2025-03-10T17:00:00Z,150.44,150.44,149.36,150.0,140.01,158.12,161.5,60.8,100.7
2025-03-10,19,2025-03-10T17:00:00Z,2025-03-10T18:00:00Z,176.59,176.59,172.06,152.41,140.87,186.21,159.8,68.4,91.4
2025-03-10,20,2025-03-10T18:00:00Z,2025-03-10T19:00:00Z,155.97,155.97,154.45,143.07,141.51,171.11,162.5,68.7,93.8
2025-03-10,21,2025-03-10T19:00:00Z,2025-03-10T20:00:00Z,136.71,136.71,136.35,135.99,133.3,150.17,144.5,49.5,95.0
2025-03-10,22,2025-03-10T20:00:00Z,2025-03-10T21:00:00Z,120.65,120.65,120.13,103.37,103.37,139.28,98.6,34.4,64.2
2025-03-10,23,2025-03-10T21:00:00Z,2025-03-10T22:00:00Z,106.35,106.35,105.48,82.02,82.02,110.18,111.4,32.0,79.4
2025-03-10,24,2025-03-10T22:00:00Z,2025-03-10T23:00:00Z,101.38,101.38,101.7,97.0,96.31,106.67,89.1,18.5,70.6
2025-03-11,1,2025-03-10T23:00:00Z,2025-03-11T00:00:00Z,98.93,98.93,97.61,98.02,71.06,103.24,53.3,3.7,49.6
2025-03-11,2,2025-03-11T00:00:00Z,2025-03-11T01:00:00Z,101.94,101.94,101.72,100.8,96.8,132.85,57.5,5.4,52.1
2025-03-11,3,2025-03-11T01:00:00Z,2025-03-11T02:00:00Z,98.27,98.27,98.15,98.0,96.49,100.1,42.6,10.4,32.2
2025-03-11,4,2025-03-11T02:00:00Z,2025-03-11T03:00:00Z,98.07,98.07,96.88,92.71,92.71,100.95,47.6,10.4,37.2
2025-03-11,5,2025-03-11T03:00:00Z,2025-03-11T04:00:00Z,96.38,96.38,97.89,95.4,83.22,113.28,43.2,7.3,35.9
2025-03-11,6,2025-03-11T04:00:00Z,2025-03-11T05:00:00Z,105.72,105.72,109.17,105.0,87.12,122.89,39.4,7.9,31.5
2025-03-11,7,2025-03-11T05:00:00Z,2025-03-11T06:00:00Z,141.34,141.34,138.95,129.01,129.01,155.29,46.2,5.3,40.9
2025-03-11,8,2025-03-11T06:00:00Z,2025-03-11T07:00:00Z,146.59,146.59,142.5,140.28,133.82,159.14,72.0,21.3,50.7
2025-03-11,9,2025-03-11T07:00:00Z,2025-03-11T08:00:00Z,145.42,145.42,144.04,160.0,133.0,190.25,111.3,58.6,52.7
2025-03-11,10,2025-03-11T08:00:00Z,2025-03-11T09:00:00Z,122.19,122.19,119.84,110.0,100.0,138.14,132.0,72.7,59.3
2025-03-11,11,2025-03-11T09:00:00Z,2025-03-11T10:00:00Z,109.23,109.23,107.45,111.0,95.93,140.0,166.9,94.9,72.0
2025-03-11,12,2025-03-11T10:00:00Z,2025-03-11T11:00:00Z,100.8,100.8,99.74,140.0,91.56,140.0,212.7,138.1,74.6
2025-03-11,13,2025-03-11T11:00:00Z,2025-03-11T12:00:00Z,98.09,98.09,97.49,100.3,73.54,109.75,138.2,107.7,30.5
2025-03-11,14,2025-03-11T12:00:00Z,2025-03-11T13:00:00Z,98.42,98.42,98.37,101.1,88.39,109.0,120.5,88.6,31.9
2025-03-11,15,2025-03-11T13:00:00Z,2025-03-11T14:00:00Z,100.6,100.6,99.98,103.16,94.09,113.98,144.2,89.1,55.1
2025-03-11,16,2025-03-11T14:00:00Z,2025-03-11T15:00:00Z,113.02,113.02,112.62,109.6,104.5,124.29,109.3,72.3,37.0
2025-03-11,17,2025-03-11T15:00:00Z,2025-03-11T16:00:00Z,134.07,134.07,132.78,101.03,101.03,146.29,132.0,54.5,77.5
2025-03-11,18,2025-03-11T16:00:00Z,2025-03-11T17:00:00Z,195.76,195.76,182.9,237.0,156.0,300.0,327.7,87.8,239.9
2025-03-11,19,2025-03-11T17:00:00Z,2025-03-11T18:00:00Z,286.64,286.64,265.99,319.0,170.0,425.0,538.1,193.3,344.8
2025-03-11,20,2025-03-11T18:00:00Z,2025-03-11T19:00:00Z,228.73,228.73,223.25,195.0,160.0,371.47,494.8,184.8,310.0
2025-03-11,21,2025-03-11T19:00:00Z,2025-03-11T20:00:00Z,174.27,174.27,166.58,164.0,135.98,231.33,209.7,46.2,163.5
2025-03-11,22,2025-03-11T20:00:00Z,2025-03-11T21:00:00Z,130.48,130.48,131.5,124.49,120.0,156.08,139.7,35.6,104.1
2025-03-11,23,2025-03-11T21:00:00Z,2025-03-11T22:00:00Z,115.3,115.3,115.81,110.0,110.0,123.36,125.2,31.3,93.9
2025-03-11,24,2025-03-11T22:00:00Z,2025-03-11T23:00:00Z,105.36,105.36,105.89,109.0,101.17,113.99,107.6,17.1,90.5
2025-03-12,1,2025-03-11T23:00:00Z,2025-03-12T00:00:00Z,107.62,107.62,107.67,109.77,91.38,114.96,70.0,14.7,55.3
2025-03-12,2,2025-03-12T00:00:00Z,2025-03-12T01:00:00Z,99.91,99.91,99.6,102.55,90.29,107.0,54.0,20.0,34.0
2025-03-12,3,2025-03-12T01:00:00Z,2025-03-12T02:00:00Z,97.12,97.12,98.76,104.98,88.21,104.98,44.8,20.0,24.8
2025-03-12,4,2025-03-12T02:00:00Z,2025-03-12T03:00:00Z,96.29,96.29,98.1,101.8,87.39,101.86,47.2,20.0,27.2
2025-03-12,5,2025-03-12T03:00:00Z,2025-03-12T04:00:00Z,101.28,101.28,101.86,103.45,93.43,105.0,43.3,8.0,35.3
2025-03-12,6,2025-03-12T04:00:00Z,2025-03-12T05:00:00Z,107.47,107.47,107.3,111.0,102.12,111.05,59.1,20.5,38.6
2025-03-12,7,2025-03-12T05:00:00Z,2025-03-12T06:00:00Z,135.72,135.72,135.44,132.75,130.39,143.6,50.4,10.5,39.9
2025-03-12,8,2025-03-12T06:00:00Z,2025-03-12T07:00:00Z,149.78,149.78,149.77,150.0,144.94,157.7,67.9,21.1,46.8
2025-03-12,9,2025-03-12T07:00:00Z,2025-03-12T08:00:00Z,146.68,146.68,146.96,249.99,132.01,249.99,103.6,52.7,50.9
2025-03-12,10,2025-03-12T08:00:00Z,2025-03-12T09:00:00Z,117.98,117.98,117.48,122.01,80.0,127.32,161.9,91.5,70.4
2025-03-12,11,2025-03-12T09:00:00Z,2025-03-12T10:00:00Z,99.89,99.89,96.21,49.0,35.0,114.93,166.4,56.4,110.0
2025-03-12,12,2025-03-12T10:00:00Z,2025-03-12T11:00:00Z,77.44,77.44,75.07,56.7,51.0,108.01,218.0,119.1,98.9
2025-03-12,13,2025-03-12T11:00:00Z,2025-03-12T12:00:00Z,65.25,65.25,66.45,66.0,45.16,99.0,289.5,135.1,154.4
2025-03-12,14,2025-03-12T12:00:00Z,2025-03-12T13:00:00Z,70.36,70.36,72.15,106.0,54.0,107.19,280.2,105.9,174.3
2025-03-12,15,2025-03-12T13:00:00Z,2025-03-12T14:00:00Z,98.25,98.25,98.08,109.99,87.54,109.99,219.7,58.2,161.5
2025-03-12,16,2025-03-12T14:00:00Z,2025-03-12T15:00:00Z,118.3,118.3,118.8,112.0,108.42,134.0,160.4,38.0,122.4
2025-03-12,17,2025-03-12T15:00:00Z,2025-03-12T16:00:00Z,134.48,134.48,133.44,116.89,109.99,166.56,73.4,23.5,49.9
2025-03-12,18,2025-03-12T16:00:00Z,2025-03-12T17:00:00Z,157.21,157.21,157.06,167.62,143.29,167.62,250.6,53.2,197.4
2025-03-12,19,2025-03-12T17:00:00Z,2025-03-12T18:00:00Z,175.81,175.81,176.93,182.32,150.5,189.98,173.8,74.3,99.5
2025-03-12,20,2025-03-12T18:00:00Z,2025-03-12T19:00:00Z,180.48,180.48,180.21,186.0,169.11,187.06,263.7,63.4,200.3
2025-03-12,21,2025-03-12T19:00:00Z,2025-03-12T20:00:00Z,143.55,143.55,143.76,146.0,136.81,148.0,68.3,23.0,45.3
2025-03-12,22,2025-03-12T20:00:00Z,2025-03-12T21:00:00Z,129.64,129.64,131.16,132.73,122.39,134.83,102.0,37.1,64.9
2025-03-12,23,2025-03-12T21:00:00Z,2025-03-12T22:00:00Z,110.61,110.61,111.48,110.01,103.43,118.88,80.7,35.2,45.5
2025-03-12,24,2025-03-12T22:00:00Z,2025-03-12T23:00:00Z,106.47,106.47,109.24,127.84,100.38,127.84,110.4,35.7,74.7
2025-03-13,1,2025-03-12T23:00:00Z,2025-03-13T00:00:00Z,102.0,102.0,104.18,108.0,95.56,110.99,58.4,14.1,44.3
2025-03-13,2,2025-03-13T00:00:00Z,2025-03-13T01:00:00Z,98.73,98.73,100.11,103.0,86.12,103.25,46.2,6.0,40.2
2025-03-13,3,2025-03-13T01:00:00Z,2025-03-13T02:00:00Z,90.39,90.39,90.85,103.5,74.03,104.6,70.7,26.6,44.1
2025-03-13,4,2025-03-13T02:00:00Z,2025-03-13T03:00:00Z,95.84,95.84,96.7,98.29,78.19,99.7,65.1,5.0,60.1
2025-03-13,5,2025-03-13T03:00:00Z,2025-03-13T04:00:00Z,97.84,97.84,98.71,97.3,84.02,101.33,70.2,5.0,65.2
2025-03-13,6,2025-03-13T04:00:00Z,2025-03-13T05:00:00Z,108.81,108.81,107.95,154.0,95.11,154.0,80.6,11.8,68.8
2025-03-13,7,2025-03-13T05:00:00Z,2025-03-13T06:00:00Z,131.31,131.31,132.9,135.49,123.39,135.5,69.5,12.5,57.0
2025-03-13,8,2025-03-13T06:00:00Z,2025-03-13T07:00:00Z,152.55,152.55,152.84,150.69,150.69,157.71,62.2,21.8,40.4
2025-03-13,9,2025-03-13T07:00:00Z,2025-03-13T08:00:00Z,152.47,152.47,152.48,151.45,145.74,159.21,70.2,38.5,31.7
2025-03-13,10,2025-03-13T08:00:00Z,2025-03-13T09:00:00Z,132.99,132.99,133.27,135.0,120.1,145.28,135.6,80.9,54.7
2025-03-13,11,2025-03-13T09:00:00Z,2025-03-13T10:00:00Z,109.16,109.16,106.01,103.0,98.28,128.1,214.0,124.6,89.4
2025-03-13,12,2025-03-13T10:00:00Z,2025-03-13T11:00:00Z,97.48,97.48,97.01,118.0,80.0,118.02,237.4,128.4,109.0
2025-03-13,13,2025-03-13T11:00:00Z,2025-03-13T12:00:00Z,102.21,102.21,101.59,121.98,85.56,122.03,225.1,113.3,111.8
2025-03-13,14,2025-03-13T12:00:00Z,2025-03-13T13:00:00Z,108.93,108.93,110.13,109.23,95.0,119.8,164.9,91.4,73.5
2025-03-13,15,2025-03-13T13:00:00Z,2025-03-13T14:00:00Z,103.92,103.92,105.8,125.3,87.35,125.3,137.1,74.6,62.5
2025-03-13,16,2025-03-13T14:00:00Z,2025-03-13T15:00:00Z,110.08,110.08,110.09,110.6,98.17,123.0,161.3,49.9,111.4
2025-03-13,17,2025-03-13T15:00:00Z,2025-03-13T16:00:00Z,121.39,121.39,121.68,120.22,112.38,126.28,104.8,23.3,81.5
2025-03-13,18,2025-03-13T16:00:00Z,2025-03-13T17:00:00Z,146.43,146.43,147.12,141.0,132.46,169.65,82.2,15.8,66.4
2025-03-13,19,2025-03-13T17:00:00Z,2025-03-13T18:00:00Z,162.12,162.12,161.61,160.91,155.01,171.0,190.9,37.3,153.6
2025-03-13,20,2025-03-13T18:00:00Z,2025-03-13T19:00:00Z,168.78,168.78,168.59,172.6,158.76,179.26,227.2,59.9,167.3
2025-03-13,21,2025-03-13T19:00:00Z,2025-03-13T20:00:00Z,147.54,147.54,148.24,154.19,137.97,155.0,134.8,46.8,88.0
2025-03-13,22,2025-03-13T20:00:00Z,2025-03-13T21:00:00Z,128.58,128.58,128.93,132.9,125.03,135.0,85.9,13.8,72.1
2025-03-13,23,2025-03-13T21:00:00Z,2025-03-13T22:00:00Z,113.65,113.65,114.82,124.8,108.04,124.81,62.7,8.6,54.1
2025-03-13,24,2025-03-13T22:00:00Z,2025-03-13T23:00:00Z,106.92,106.92,106.12,118.0,99.34,118.0,60.5,8.6,51.9
2025-03-14,1,2025-03-13T23:00:00Z,2025-03-14T00:00:00Z,99.78,99.78,100.83,93.4,89.5,106.94,18.2,7.9,10.3
2025-03-14,2,2025-03-14T00:00:00Z,2025-03-14T01:00:00Z,90.75,90.75,91.31,94.98,81.03,104.47,35.4,6.6,28.8
2025-03-14,3,2025-03-14T01:00:00Z,2025-03-14T02:00:00Z,96.24,96.24,98.1,107.0,88.02,107.0,36.6,6.6,30.0
2025-03-14,4,2025-03-14T02:00:00Z,2025-03-14T03:00:00Z,95.15,95.15,97.41,105.33,92.0,105.33,33.8,10.6,23.2
2025-03-14,5,2025-03-14T03:00:00Z,2025-03-14T04:00:00Z,103.83,103.83,104.99,105.77,95.18,108.24,43.9,6.6,37.3
2025-03-14,6,2025-03-14T04:00:00Z,2025-03-14T05:00:00Z,112.71,112.71,113.2,110.0,105.28,117.28,88.3,16.6,71.7
2025-03-14,7,2025-03-14T05:00:00Z,2025-03-14T06:00:00Z,140.18,140.18,140.76,140.68,133.29,143.88,78.1,21.6,56.5
2025-03-14,8,2025-03-14T06:00:00Z,2025-03-14T07:00:00Z,151.38,151.38,151.11,151.4,144.32,155.67,99.7,26.6,73.1
2025-03-14,9,2025-03-14T07:00:00Z,2025-03-14T08:00:00Z,146.37,146.37,147.73,150.01,137.99,155.04,118.0,34.6,83.4
2025-03-14,10,2025-03-14T08:00:00Z,2025-03-14T09:00:00Z,135.36,135.36,136.84,130.0,128.11,148.57,177.8,56.6,121.2
2025-03-14,11,2025-03-14T09:00:00Z,2025-03-14T10:00:00Z,110.12,110.12,112.41,110.0,99.02,121.25,197.0,58.7,138.3
2025-03-14,12,2025-03-14T10:00:00Z,2025-03-14T11:00:00Z,116.83,116.83,114.43,174.89,101.83,175.0,236.7,98.0,138.7
2025-03-14,13,2025-03-14T11:00:00Z,2025-03-14T12:00:00Z,113.21,113.21,112.37,129.93,98.24,129.98,254.8,124.3,130.5
2025-03-14,14,2025-03-14T12:00:00Z,2025-03-14T13:00:00Z,113.33,113.33,112.97,104.0,99.12,127.96,222.6,100.6,122.0
2025-03-14,15,2025-03-14T13:00:00Z,2025-03-14T14:00:00Z,115.55,115.55,114.99,100.01,100.01,129.98,220.3,115.6,104.7
2025-03-14,16,2025-03-14T14:00:00Z,2025-03-14T15:00:00Z,116.02,116.02,116.67,133.0,100.28,135.0,227.7,97.8,129.9
2025-03-14,17,2025-03-14T15:00:00Z,2025-03-14T16:00:00Z,132.59,132.59,132.89,138.91,116.29,144.99,168.9,71.4,97.5
2025-03-14,18,2025-03-14T16:00:00Z,2025-03-14T17:00:00Z,147.73,147.73,148.09,155.0,134.24,159.98,138.6,40.5,98.1
2025-03-14,19,2025-03-14T17:00:00Z,2025-03-14T18:00:00Z,151.48,151.48,152.28,160.0,143.29,170.0,482.0,129.1,352.9
2025-03-14,20,2025-03-14T18:00:00Z,2025-03-14T19:00:00Z,140.62,140.62,142.85,130.0,130.0,146.99,142.6,61.7,80.9
2025-03-14,21,2025-03-14T19:00:00Z,2025-03-14T20:00:00Z,129.85,129.85,130.07,133.13,121.22,137.0,198.4,38.1,160.3
2025-03-14,22,2025-03-14T20:00:00Z,2025-03-14T21:00:00Z,115.68,115.68,115.93,112.0,101.29,123.9,247.6,30.2,217.4
2025-03-14,23,2025-03-14T21:00:00Z,2025-03-14T22:00:00Z,107.2,107.2,105.09,80.0,80.0,115.4,174.6,46.5,128.1
2025-03-14,24,2025-03-14T22:00:00Z,2025-03-14T23:00:00Z,106.96,106.96,106.58,109.95,94.21,110.12,189.3,54.9,134.4
2025-03-15,1,2025-03-14T23:00:00Z,2025-03-15T00:00:00Z,103.72,103.72,103.54,98.69,98.69,107.02,93.0,32.1,60.9
2025-03-15,2,2025-03-15T00:00:00Z,2025-03-15T01:00:00Z,98.28,98.28,98.45,88.21,88.14,103.07,79.7,24.8,54.9
2025-03-15,3,2025-03-15T01:00:00Z,2025-03-15T02:00:00Z,92.21,92.21,89.88,86.0,80.1,95.31,70.0,12.5,57.5
2025-03-15,4,2025-03-15T02:00:00Z,2025-03-15T03:00:00Z,89.54,89.54,88.19,110.7,76.35,110.7,88.8,11.2,77.6
2025-03-15,5,2025-03-15T03:00:00Z,2025-03-15T04:00:00Z,87.05,87.05,86.91,86.2,76.43,89.8,93.6,15.6,78.0
2025-03-15,6,2025-03-15T04:00:00Z,2025-03-15T05:00:00Z,94.11,94.11,94.33,95.77,80.11,98.1,96.7,17.4,79.3
2025-03-15,7,2025-03-15T05:00:00Z,2025-03-15T06:00:00Z,103.02,103.02,102.61,98.21,87.32,105.71,111.5,16.8,94.7
2025-03-15,8,2025-03-15T06:00:00Z,2025-03-15T07:00:00Z,105.64,105.64,105.02,96.63,90.21,112.49,105.5,20.1,85.4
2025-03-15,9,2025-03-15T07:00:00Z,2025-03-15T08:00:00Z,100.03,100.03,97.92,83.8,83.8,109.17,187.3,77.0,110.3
2025-03-15,10,2025-03-15T08:00:00Z,2025-03-15T09:00:00Z,85.92,85.92,86.7,72.0,72.0,99.26,239.5,108.5,131.0
2025-03-15,11,2025-03-15T09:00:00Z,2025-03-15T10:00:00Z,70.55,70.55,68.89,40.01,40.01,85.79,231.0,96.5,134.5
2025-03-15,12,2025-03-15T10:00:00Z,2025-03-15T11:00:00Z,37.87,37.87,40.55,86.49,17.07,86.49,264.4,117.2,147.2
2025-03-15,13,2025-03-15T11:00:00Z,2025-03-15T12:00:00Z,56.53,56.53,57.0,30.0,30.0,77.0,251.1,136.4,114.7
2025-03-15,14,2025-03-15T12:00:00Z,2025-03-15T13:00:00Z,50.92,50.92,53.15,80.0,33.78,80.0,263.3,133.5,129.8
2025-03-15,15,2025-03-15T13:00:00Z,2025-03-15T14:00:00Z,60.57,60.57,62.62,73.0,41.0,73.0,307.2,180.0,127.2
2025-03-15,16,2025-03-15T14:00:00Z,2025-03-15T15:00:00Z,86.89,86.89,86.58,145.0,70.0,148.01,217.8,129.4,88.4
2025-03-15,17,2025-03-15T15:00:00Z,2025-03-15T16:00:00Z,99.67,99.67,101.35,143.88,85.29,143.88,274.9,159.5,115.4
2025-03-15,18,2025-03-15T16:00:00Z,2025-03-15T17:00:00Z,139.1,139.1,140.97,135.0,123.45,159.9,182.3,82.2,100.1
2025-03-15,19,2025-03-15T17:00:00Z,2025-03-15T18:00:00Z,152.79,152.79,153.53,149.0,135.22,165.0,138.3,44.0,94.3
2025-03-15,20,2025-03-15T18:00:00Z,2025-03-15T19:00:00Z,133.64,133.64,132.47,123.0,122.28,141.0,131.8,12.0,119.8
2025-03-15,21,2025-03-15T19:00:00Z,2025-03-15T20:00:00Z,117.17,117.17,115.4,106.5,103.41,125.25,83.8,17.5,66.3
2025-03-15,22,2025-03-15T20:00:00Z,2025-03-15T21:00:00Z,112.1,112.1,110.99,108.27,99.02,118.78,54.7,7.5,47.2
2025-03-15,23,2025-03-15T21:00:00Z,2025-03-15T22:00:00Z,103.63,103.63,103.24,100.6,95.32,107.61,61.0,12.5,48.5
2025-03-15,24,2025-03-15T22:00:00Z,2025-03-15T23:00:00Z,94.39,94.39,94.05,75.0,75.0,101.53,67.5,18.4,49.1
2025-03-16,1,2025-03-15T23:00:00Z,2025-03-16T00:00:00Z,87.14,87.14,87.53,85.71,80.23,91.51,22.0,8.5,13.5
2025-03-16,2,2025-03-16T00:00:00Z,2025-03-16T01:00:00Z,81.72,81.72,81.4,79.4,75.49,87.3,30.2,16.5,13.7
2025-03-16,3,2025-03-16T01:00:00Z,2025-03-16T02:00:00Z,77.9,77.9,78.14,77.81,70.12,81.8,30.1,14.5,15.6
2025-03-16,4,2025-03-16T02:00:00Z,2025-03-16T03:00:00Z,77.69,77.69,79.04,79.92,68.12,80.7,38.5,10.5,28.0
2025-03-16,5,2025-03-16T03:00:00Z,2025-03-16T04:00:00Z,80.66,80.66,81.07,86.83,68.34,87.43,35.2,11.5,23.7
2025-03-16,6,2025-03-16T04:00:00Z,2025-03-16T05:00:00Z,89.51,89.51,95.45,102.4,70.21,104.63,35.8,12.5,23.3
2025-03-16,7,2025-03-16T05:00:00Z,2025-03-16T06:00:00Z,85.91,85.91,89.27,65.0,65.0,98.06,36.1,18.5,17.6
2025-03-16,8,2025-03-16T06:00:00Z,2025-03-16T07:00:00Z,89.96,89.96,92.7,87.28,72.11,98.1,42.1,16.5,25.6
